chr3:88548623-88551932:-	3310
chr15:54082181-54083937:-	1757
chr10:86296676-86301134:+	4459
chr18:4672513-4676165:+	3653
chr18:4680224-4682866:+	2643
chr8:38056658-38057788:+	1131
chr4:151660081-151661361:-	1281
chr11:69573392-69574656:-	1265
chr15:61820901-61821907:+	1007
chr12:81856791-81860513:-	3723
chr11:102535353-102536622:+	1270
chrX:153450772-153451926:-	1155
chr15:79550440-79551908:+	1469
chr15:93114712-93116053:-	1342
chr4:132135170-132136781:+	1612
chr15:10965621-10967039:-	1419
chr15:44712926-44714527:+	1602
chr3:132822499-132823830:-	1332
chr7:108018260-108022110:-	3851
chr14:56138365-56139724:-	1360
chr8:12706944-12710032:-	3089
chr4:41238337-41240247:-	1911
chr9:106590413-106596041:-	5629
chr4:155590826-155593294:+	2469
chr4:155594219-155595416:+	1198
chr10:60782410-60783990:-	1581
chr11:55838492-55840750:-	2259
chr15:83187990-83189380:-	1391
chr11:78509311-78510875:-	1565
chr9:82740134-82741293:+	1160
chr7:107475248-107476392:-	1145
chr1:182796203-182798228:+	2026
chr12:32280226-32281242:-	1017
chr7:56886888-56888153:-	1266
chr6:36159620-36162214:-	2595
chr3:93004727-93007183:+	2457
chr3:93018299-93019570:+	1272
chr3:93023150-93024715:+	1566
chr5:24214807-24216373:+	1567
chrX:133610019-133612029:+	2011
chr9:32229793-32231890:-	2098
chr17:21723672-21725649:+	1978
chr9:7833505-7835255:-	1751
chr1:24819468-24823144:+	3677
chr8:75190509-75191778:+	1270
chr4:119766569-119772055:+	5487
chr4:119806186-119808016:+	1831
chr10:13847099-13852604:+	5506
chr13:49718182-49719869:+	1688
chr16:32793282-32795015:-	1734
chr11:103317690-103319428:-	1739
chr11:103358722-103365911:-	7190
chrX:123346994-123350397:-	3404
chr6:65902603-65904006:+	1404
chr7:149043212-149045688:+	2477
chr7:149045743-149051230:+	5488
chr3:96331987-96333132:+	1146
chr1:13103538-13104568:-	1031
chrX:138752536-138755377:-	2842
chr10:29172915-29174135:-	1221
chr3:96086832-96088542:-	1711
chr1:94816139-94817156:+	1018
chr2:48755114-48757683:+	2570
chr13:69636840-69638985:-	2146
chr2:165315612-165317211:-	1600
chr6:100178560-100182419:-	3860
chr12:85989427-85992402:+	2976
chr15:101041168-101043032:+	1865
chr11:94418416-94419671:-	1256
chr17:46308942-46310045:-	1104
chr16:16923733-16927455:+	3723
chr11:87040408-87045430:-	5023
chr16:33818961-33820013:+	1053
chr2:84527023-84528371:+	1349
chr11:86080535-86084620:-	4086
chr8:24048461-24053731:+	5271
chr8:75018462-75021005:-	2544
chrX:133243322-133244405:+	1084
chr15:78605570-78607260:-	1691
chr8:28720654-28722169:+	1516
chr10:43229653-43233622:+	3970
chr10:43233769-43235202:+	1434
chr7:17394619-17397325:-	2707
chr5:93819628-93822051:-	2424
chr10:30552166-30554233:-	2068
chr3:8663362-8665064:-	1703
chrX:92834538-92835990:-	1453
chr8:124120496-124121946:+	1451
chr14:66019510-66020698:-	1189
chr2:119118655-119120525:+	1871
chr9:108108289-108111992:-	3704
chr11:60591044-60593883:+	2840
chr7:68234469-68235994:-	1526
chr7:105291870-105293957:-	2088
chr11:79314855-79316529:-	1675
chr1:175262017-175263060:-	1044
chr2:165339926-165341197:+	1272
chr2:165343667-165345411:+	1745
chr4:107478638-107481442:-	2805
chr3:32233720-32240617:-	6898
chr16:87433652-87434871:-	1220
chr2:152199536-152201060:+	1525
chr12:87629750-87632317:+	2568
chr7:30345534-30348383:+	2850
chr6:87930415-87931476:-	1062
chr2:177099225-177100614:-	1390
chr19:17403165-17404978:-	1814
chr5:102092581-102093730:-	1150
chr2:172279421-172280462:-	1042
chr18:75527183-75529222:+	2040
chr18:75553481-75555588:+	2108
chr9:63868012-63869128:-	1117
chr1:127289486-127290667:-	1182
chr11:99441298-99442330:-	1033
chr11:118193674-118195332:-	1659
chr13:59736357-59738762:-	2406
chr11:64248834-64250128:+	1295
chr11:64333700-64336337:+	2638
chr18:6788478-6790180:+	1703
chr2:26055736-26057031:-	1296
chr9:105031668-105032840:-	1173
chrX:5745815-5746914:-	1100
chrX:5630145-5631869:+	1725
chr10:114726919-114727967:-	1049
chr10:28944041-28945220:+	1180
chr19:5099207-5100572:-	1366
chr10:10264837-10266249:-	1413
chr4:8533555-8534849:+	1295
chr9:6265141-6266367:-	1227
chrX:70310126-70313529:+	3404
chr14:67534966-67536063:+	1098
chr17:29272001-29273307:+	1307
chr17:29276060-29277495:+	1436
chr12:85487816-85488877:-	1062
chr13:110850530-110852210:-	1681
chr1:136095800-136100167:-	4368
chr17:53645639-53646996:+	1358
chr10:75932694-75933997:+	1304
chr17:34174329-34175338:+	1010
chr16:17806845-17808380:+	1536
chr9:103083512-103087598:+	4087
chr11:75338872-75340080:+	1209
chr9:62992189-62994385:-	2197
chrX:133392690-133396230:-	3541
chr17:26580489-26583258:+	2770
chr18:57636668-57637763:+	1096
chr10:94406151-94407212:-	1062
chr13:21558968-21560356:-	1389
chr15:102128615-102129670:+	1056
chr19:44109438-44111638:-	2201
chrX:71003862-71004922:+	1061
chr15:88997371-88998457:-	1087
chr11:63699294-63703247:-	3954
chr11:72590751-72592454:-	1704
chr6:89306452-89307712:-	1261
chr6:32466495-32467764:-	1270
chrX:71588786-71590022:+	1237
chr1:64014214-64015573:+	1360
chr8:9970020-9973807:-	3788
chr1:89615896-89617075:+	1180
chr7:28301059-28305053:+	3995
chr1:38851354-38855068:-	3715
chr6:128422755-128425635:+	2881
chr13:74497030-74498847:-	1818
chr3:152865473-152868555:-	3083
chr3:152483674-152484706:-	1033
chr17:48264211-48265524:-	1314
chr19:34121266-34122287:+	1022
chr19:34195620-34197047:+	1428
chr16:21953901-21956250:-	2350
chr11:72203616-72204915:-	1300
chr5:140191660-140192799:-	1140
chr2:121125005-121133108:+	8104
chr6:108057023-108058580:-	1558
chr12:31273517-31275439:+	1923
chr8:73436805-73438893:+	2089
chr19:34885385-34886877:-	1493
chr11:35598910-35604787:+	5878
chr19:60236964-60238493:+	1530
chr6:108805461-108809350:+	3890
chrX:78339791-78341802:+	2012
chr4:141586908-141588009:-	1102
chr4:15210306-15212513:+	2208
chr15:100449799-100451162:+	1364
chrX:146832318-146833459:-	1142
chr7:119524663-119525751:+	1089
chr9:44601862-44603131:-	1270
chr15:88897988-88899450:+	1463
chrX:131292985-131294645:+	1661
chrX:131227864-131229132:+	1269
chrX:131229254-131230954:+	1701
chrX:131254573-131256447:+	1875
chrX:131338686-131341552:-	2867
chr17:17594070-17596349:+	2280
chrX:132280259-132281857:+	1599
chrX:131283201-131284764:-	1564
chr1:187287956-187292640:+	4685
chr10:83056916-83059214:+	2299
chr6:122837358-122838952:+	1595
chr15:58613824-58616565:-	2742
chr9:75345926-75347957:-	2032
chr15:43698241-43699593:-	1353
chr1:16667049-16668356:+	1308
chr13:46743650-46745004:+	1355
chr5:98313707-98315619:-	1913
chr11:50107969-50109837:-	1869
chr6:95071733-95072841:+	1109
chr6:95076471-95079650:+	3180
chr14:79826318-79830843:+	4526
chr2:69239291-69241143:+	1853
chr9:121686866-121688045:+	1180
chr9:4329849-4331711:+	1863
chr6:29324399-29326129:+	1731
chr5:129528649-129530196:+	1548
chr4:120640930-120642269:-	1340
chr14:73595310-73597091:-	1782
chr8:8662995-8664728:+	1734
chr5:87318795-87320506:-	1712
chr7:26301062-26303204:-	2143
chr17:24340793-24343892:-	3100
chr1:173316712-173318416:+	1705
chr9:43611555-43615537:+	3983
chr9:79665705-79668513:-	2809
chr8:63149821-63151546:+	1726
chr5:113517970-113520044:-	2075
chr19:5454892-5455938:+	1047
chr11:76509728-76512162:+	2435
chr16:36493783-36496060:-	2278
chr4:93000839-93002202:-	1364
chr5:32455044-32456084:+	1041
chr1:168592518-168593782:-	1265
chr7:52670805-52672548:+	1744
chr1:13615980-13616985:-	1006
chr6:126051433-126052541:-	1109
chr1:135943051-135944839:+	1789
chr3:58649147-58650373:-	1227
chr7:142703149-142705893:-	2745
chr4:8070902-8073363:-	2462
chr7:127104446-127105831:-	1386
chr2:25432493-25434718:-	2226
chr11:78652625-78657396:+	4772
chrX:53629207-53630973:+	1767
chr12:77551133-77552323:+	1191
chr5:34510054-34511092:-	1039
chr1:136437523-136438742:-	1220
chr8:107739804-107741886:+	2083
chr1:121422744-121424801:+	2058
chr15:79191114-79193315:-	2202
chr5:37682356-37683371:+	1016
chr9:108305973-108308185:-	2213
chr10:116404294-116406161:+	1868
chr9:14521455-14522816:+	1362
chr18:64500018-64501264:+	1247
chr18:64545999-64558140:+	12142
chr10:79957651-79958935:+	1285
chr10:79976602-79980003:+	3402
chr9:74709728-74711208:+	1481
chr15:84615814-84617879:-	2066
chr2:171861836-171863067:-	1232
chr2:171867517-171868966:-	1450
chr18:86885973-86886981:+	1009
chr8:89992760-89994350:-	1591
chr7:113744757-113747553:-	2797
chr12:71021459-71022478:-	1020
chr1:37473931-37477472:-	3542
chr1:166193521-166195497:+	1977
chr3:58478871-58480365:-	1495
chr13:43896926-43898499:+	1574
chr19:56621127-56622193:-	1067
chr11:118889213-118892584:+	3372
chr2:148262387-148267003:-	4617
chr2:148267251-148269271:-	2021
chr15:75916025-75917574:-	1550
chr2:142444447-142445652:-	1206
chr9:107576808-107577914:-	1107
chr17:24822037-24823385:-	1349
chr16:17257428-17259025:+	1598
chr13:14728567-14730251:+	1685
chr13:31670156-31671406:-	1251
chr11:74978067-74981046:-	2980
chr6:133055279-133057202:+	1924
